ORDER_REF,AMOUNT,AMOUNT_FOREIGN,TRANSACTION_TYPE,ACCOUNTNUMBER,MERCHANT_ACCOUNT,BATCH_NUMBER,TYPE_NAME
R000043736,177.47,251.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000281963,205.77,264.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000019392,256.21,327.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000238281,636.87,888.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000054778,175.75,238.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000097882,90.39,128.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000151430,191.43,241.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000215131,250.98,333.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000052458,253.30,352.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000219987,247.93,323.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000085379,65.45,86.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000110216,163.82,222.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000198739,219.48,283.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000074100,622.27,827.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000250945,663.99,860.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000274676,446.13,618.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000070789,31.27,40.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000124887,30.37,40.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000053512,422.42,561.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000114165,91.59,124.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000211985,129.81,171.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000025712,478.73,627.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000266325,141.67,179.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000242990,204.03,258.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000004601,415.85,542.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000219085,352.67,475.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000061598,284.65,371.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000127198,231.90,296.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000251028,158.87,200.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000182514,403.07,546.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000282145,261.11,333.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000213542,333.52,475.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000272601,402.77,556.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000285363,28.60,38.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000157766,131.22,171.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000209465,551.19,770.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000298984,641.36,887.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000052890,280.61,361.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000089627,443.61,627.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000136653,554.81,703.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000180785,136.71,173.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000216574,270.61,359.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000000707,240.41,310.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000037295,82.97,106.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000115234,291.85,380.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000205041,439.41,559.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000018208,176.03,228.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000028526,334.22,473.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000022907,249.12,323.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000060721,435.02,570.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000237542,104.59,133.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000163852,145.80,190.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000283027,234.28,318.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000158953,68.60,95.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000291337,276.66,371.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000182596,653.80,828.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000041908,74.57,95.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000116096,169.16,228.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000022074,40.73,53.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000025714,133.45,188.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000244048,111.78,143.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000063545,255.60,333.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000100019,40.82,53.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000237889,44.05,62.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000100331,141.48,200.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000152005,289.60,371.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000065396,116.25,162.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000142130,151.39,195.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000028840,661.36,860.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000226717,119.53,156.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000257411,74.20,95.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000157364,382.63,513.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000003165,98.18,133.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000086252,217.11,302.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000109189,119.25,171.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000138244,554.15,722.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000160764,74.30,102.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000052558,406.02,542.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000060893,189.97,264.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000175561,629.65,803.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000207958,329.86,439.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000029227,30.81,40.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000092737,144.97,190.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000197028,182.68,253.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000291989,204.56,266.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000035672,118.10,152.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000153186,486.43,622.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000093350,237.63,304.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000019058,88.62,114.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000060601,629.22,879.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000205984,107.42,137.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000120890,513.43,665.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000194151,132.16,185.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000213236,678.38,950.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000259437,464.11,646.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000277186,56.07,76.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000094772,187.24,239.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000103180,486.00,651.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000179766,38.03,53.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000235286,94.41,133.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000263738,275.76,380.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000111082,84.61,108.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000133956,135.65,173.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000003266,187.25,239.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000142263,215.75,276.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000164368,160.42,209.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000001796,227.33,309.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000000992,130.11,169.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000297468,382.77,542.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000201920,261.05,333.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000277169,135.56,190.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000092530,517.64,713.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000136193,295.26,390.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000157571,47.14,62.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000105769,197.50,257.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000176343,311.15,403.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000272168,442.98,618.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000075631,68.65,93.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000004374,20.96,27.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000167008,168.79,239.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000203618,329.68,427.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000062833,233.48,331.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000250226,30.41,40.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000021084,538.54,684.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000039538,85.84,114.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000070462,176.23,223.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000086763,119.08,152.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000246909,234.30,327.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000286914,265.23,342.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000236527,182.59,243.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000034635,76.07,106.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000197907,270.99,380.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000102661,464.84,614.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000295026,182.21,228.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000090044,340.67,475.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000107065,251.15,352.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000152299,528.70,741.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000179811,193.33,251.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000229508,27.33,38.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000271006,327.48,423.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000098427,30.69,40.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000102084,345.29,456.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000142947,97.51,124.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000232492,274.68,390.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000257226,197.27,257.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000259678,232.67,296.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000010878,179.22,228.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000040804,374.28,507.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000110697,140.97,190.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000162108,134.56,177.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000060797,167.42,215.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000096175,9.69,13.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000102006,213.94,300.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000113816,486.30,661.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000280934,229.24,295.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000022666,1252.21,1663.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000277044,474.33,618.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000052553,195.19,247.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000201370,102.28,133.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000293378,147.95,190.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000018646,79.43,102.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000099270,217.35,289.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000155525,72.89,95.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000208089,78.41,103.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000153070,158.23,224.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000163521,343.15,432.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000138285,399.88,556.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000136639,445.92,580.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000223409,36.83,48.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000235749,810.43,1045.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000257044,242.87,310.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000275782,350.22,454.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000279474,233.31,295.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000130237,642.66,817.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000299135,173.89,226.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000071642,174.49,226.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000129782,48.14,67.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000145120,35.37,48.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000281692,96.67,124.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000156117,94.41,133.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000222656,591.50,755.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000271017,21.08,27.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000235586,81.84,106.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000029630,521.06,679.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000256335,576.42,812.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000041587,312.41,442.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000030686,113.01,143.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000244192,51.12,67.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000224897,162.43,230.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000256113,684.73,874.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000085490,604.49,760.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000169803,41.02,57.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000186317,116.47,152.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000201444,351.16,488.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000240981,71.49,95.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000043290,437.94,559.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000014106,128.69,171.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000139205,305.54,390.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000067973,876.07,1112.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000148746,59.30,76.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000023644,454.10,595.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000120170,312.53,407.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000007573,23.04,32.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000225768,341.63,475.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000060068,325.22,428.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000110661,98.00,133.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000229617,27.68,38.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000107063,9.86,13.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000051797,273.44,371.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000231514,109.61,143.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000033485,482.19,613.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000176552,444.73,580.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000129645,120.83,152.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000014861,384.91,507.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000053439,82.93,108.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000076770,346.86,494.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000059913,94.89,133.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000281848,154.47,209.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000288971,266.18,371.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000045236,183.17,238.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000025453,28.92,38.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000009986,351.73,494.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000200964,136.27,190.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000073669,87.47,114.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000186914,195.87,253.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000056414,372.86,475.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000254756,185.42,243.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000086186,359.89,470.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000032492,109.83,143.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000272906,43.09,57.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000072184,301.23,393.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000278026,203.21,285.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000012034,159.77,211.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000149668,135.68,190.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000264702,139.09,181.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000293506,204.38,291.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000018383,155.55,203.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000209585,224.60,296.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000128604,406.09,551.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000167131,113.10,156.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000048807,69.10,89.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000157186,291.85,380.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
